id,move_id,account_id,partner_id,date,name,debit,credit,balance,currency_id,analytic_distribution,reconciled
694,"[227, 'INV/2026/00030 (S00035)']","[51, '105.01.01 XDIFICA, SA DE CV']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,S00035 - INV/2026/00030,46400.0,0.0,46400.0,"[33, 'MXN']",False,False
681,"[224, 'INV/2026/00029 (S00034)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,Block Caramel (LAMINA) CFDI por remanente de un anticipo,0.0,10000.0,-10000.0,"[33, 'MXN']",False,False
682,"[224, 'INV/2026/00029 (S00034)']",False,"[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,Anticipos,0.0,0.0,0.0,"[33, 'MXN']",False,False
683,"[224, 'INV/2026/00029 (S00034)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,Anticipo (ref: INV/2026/00028 el 02/06/2026),3000.0,0.0,3000.0,"[33, 'MXN']",False,False
684,"[224, 'INV/2026/00029 (S00034)']","[89, '209.01.01 IVA POR COBRAR']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,16%,0.0,1120.0,-1120.0,"[33, 'MXN']",False,True
685,"[224, 'INV/2026/00029 (S00034)']","[51, '105.01.01 XDIFICA, SA DE CV']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,S00034 - INV/2026/00029,8120.0,0.0,8120.0,"[33, 'MXN']",False,True
672,"[221, 'INV/2026/00028 (S00034)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,Anticipo de 30.00%,0.0,3000.0,-3000.0,"[33, 'MXN']",False,False
673,"[221, 'INV/2026/00028 (S00034)']","[89, '209.01.01 IVA POR COBRAR']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,16%,0.0,480.0,-480.0,"[33, 'MXN']",False,True
674,"[221, 'INV/2026/00028 (S00034)']","[51, '105.01.01 XDIFICA, SA DE CV']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,S00034 - INV/2026/00028,3480.0,0.0,3480.0,"[33, 'MXN']",False,True
688,"[226, 'CBMX/2026/06/0002 (INV/2026/00029)']","[134, '899.01.99 Base Imponible de Impuestos en Base a Flujo de Efectivo']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,INV/2026/00029 - PBNK1/2026/00020,7000.0,0.0,7000.0,"[33, 'MXN']",False,False
689,"[226, 'CBMX/2026/06/0002 (INV/2026/00029)']","[134, '899.01.99 Base Imponible de Impuestos en Base a Flujo de Efectivo']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,INV/2026/00029 - PBNK1/2026/00020,0.0,7000.0,-7000.0,"[33, 'MXN']",False,False
690,"[226, 'CBMX/2026/06/0002 (INV/2026/00029)']","[89, '209.01.01 IVA POR COBRAR']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,16%,1120.0,0.0,1120.0,"[33, 'MXN']",False,True
691,"[226, 'CBMX/2026/06/0002 (INV/2026/00029)']","[87, '208.01.01 IVA COBRADO']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,16%,0.0,1120.0,-1120.0,"[33, 'MXN']",False,False
677,"[223, 'CBMX/2026/06/0001 (INV/2026/00028)']","[134, '899.01.99 Base Imponible de Impuestos en Base a Flujo de Efectivo']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,INV/2026/00028 - PBNK1/2026/00019,3000.0,0.0,3000.0,"[33, 'MXN']",False,False
678,"[223, 'CBMX/2026/06/0001 (INV/2026/00028)']","[134, '899.01.99 Base Imponible de Impuestos en Base a Flujo de Efectivo']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,INV/2026/00028 - PBNK1/2026/00019,0.0,3000.0,-3000.0,"[33, 'MXN']",False,False
679,"[223, 'CBMX/2026/06/0001 (INV/2026/00028)']","[89, '209.01.01 IVA POR COBRAR']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,16%,480.0,0.0,480.0,"[33, 'MXN']",False,True
680,"[223, 'CBMX/2026/06/0001 (INV/2026/00028)']","[87, '208.01.01 IVA COBRADO']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-06-02,16%,0.0,480.0,-480.0,"[33, 'MXN']",False,False
903,"[306, 'Borrador de factura (AA 190712)']","[130, '601.84.01 Otros gastos generales']","[102, 'Don Procoro Filtros y refacciones']",2026-05-31,False,0.0,0.0,0.0,"[33, 'MXN']",False,False
904,"[306, 'Borrador de factura (AA 190712)']","[80, '201.01.01 REFACCIONARIA INDUSTRIAL LAMUÑO HNOS. SA DE CV']","[102, 'Don Procoro Filtros y refacciones']",2026-05-31,AA 190712,0.0,0.0,0.0,"[33, 'MXN']",False,True
638,"[212, 'Borrador de asiento PBNK1/2026/00017 (FACTU/2026/05/0003)']","[135, '102.01.01 BBVA CTA.7934 MX']","[120, 'QUIMICA MEXICANA COMERCIAL']",2026-05-31,Manual Payment: FACTU/2026/05/0003,0.0,314.24,-314.24,"[33, 'MXN']",False,False
639,"[212, 'Borrador de asiento PBNK1/2026/00017 (FACTU/2026/05/0003)']","[80, '201.01.01 REFACCIONARIA INDUSTRIAL LAMUÑO HNOS. SA DE CV']","[120, 'QUIMICA MEXICANA COMERCIAL']",2026-05-31,Manual Payment: FACTU/2026/05/0003,314.24,0.0,314.24,"[33, 'MXN']",False,True
586,"[195, 'PBNK1/2026/00012 (PAPELERIA)']","[130, '601.84.01 Otros gastos generales']","[5976, 'MIGUEL ANGEL SIERRA']",2026-05-31,Digheros De La Cruz Andrea: PAPELERIA,500.0,0.0,500.0,"[33, 'MXN']","{'2': 30.0, '5': 70.0}",False
587,"[195, 'PBNK1/2026/00012 (PAPELERIA)']","[135, '102.01.01 BBVA CTA.7934 MX']","[5976, 'MIGUEL ANGEL SIERRA']",2026-05-31,Digheros De La Cruz Andrea: PAPELERIA,0.0,500.0,-500.0,"[33, 'MXN']",False,False
640,"[213, 'CBMX/2026/05/0011 (FACTU/2026/05/0003)']","[134, '899.01.99 Base Imponible de Impuestos en Base a Flujo de Efectivo']","[120, 'QUIMICA MEXICANA COMERCIAL']",2026-05-31,FACTU/2026/05/0003 - PBNK1/2026/00017,0.0,270.9,-270.9,"[33, 'MXN']",False,False
641,"[213, 'CBMX/2026/05/0011 (FACTU/2026/05/0003)']","[134, '899.01.99 Base Imponible de Impuestos en Base a Flujo de Efectivo']","[120, 'QUIMICA MEXICANA COMERCIAL']",2026-05-31,FACTU/2026/05/0003 - PBNK1/2026/00017,270.9,0.0,270.9,"[33, 'MXN']",False,False
642,"[213, 'CBMX/2026/05/0011 (FACTU/2026/05/0003)']","[71, '119.01.01 IVA POR ACREDITAR']","[120, 'QUIMICA MEXICANA COMERCIAL']",2026-05-31,16%,0.0,43.34,-43.34,"[33, 'MXN']",False,True
643,"[213, 'CBMX/2026/05/0011 (FACTU/2026/05/0003)']","[67, '118.01.01 IVA ACREDITABLE NACIONAL']","[120, 'QUIMICA MEXICANA COMERCIAL']",2026-05-31,16%,43.34,0.0,43.34,"[33, 'MXN']",False,False
588,"[196, 'PBNK1/2026/00013 (PAPELERIA)']","[130, '601.84.01 Otros gastos generales']","[5976, 'MIGUEL ANGEL SIERRA']",2026-05-30,Digheros De La Cruz Andrea: PAPELERIA,2500.0,0.0,2500.0,"[33, 'MXN']","{'2': 30.0, '5': 70.0}",False
589,"[196, 'PBNK1/2026/00013 (PAPELERIA)']","[135, '102.01.01 BBVA CTA.7934 MX']","[5976, 'MIGUEL ANGEL SIERRA']",2026-05-30,Digheros De La Cruz Andrea: PAPELERIA,0.0,2500.0,-2500.0,"[33, 'MXN']",False,False
635,"[211, 'FACTU/2026/05/0003']","[4119, '504.01.07 ABRASIVOS Y RESINAS']","[120, 'QUIMICA MEXICANA COMERCIAL']",2026-05-30,ABRASIVO G-120,270.9,0.0,270.9,"[33, 'MXN']",False,False
636,"[211, 'FACTU/2026/05/0003']","[80, '201.01.01 REFACCIONARIA INDUSTRIAL LAMUÑO HNOS. SA DE CV']","[120, 'QUIMICA MEXICANA COMERCIAL']",2026-05-30,False,0.0,314.24,-314.24,"[33, 'MXN']",False,True
637,"[211, 'FACTU/2026/05/0003']","[71, '119.01.01 IVA POR ACREDITAR']","[120, 'QUIMICA MEXICANA COMERCIAL']",2026-05-30,16%,43.34,0.0,43.34,"[33, 'MXN']",False,True
660,"[218, 'Borrador de factura (S00032)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1095, 'MARMOLES ARCA, SAPI DE CV']",2026-05-29,"Laminas VERACRUZ STD (Con acabado) (CC, BRILLADO, MASILLA)",0.0,71.0,-71.0,"[33, 'MXN']",False,False
661,"[218, 'Borrador de factura (S00032)']","[89, '209.01.01 IVA POR COBRAR']","[1095, 'MARMOLES ARCA, SAPI DE CV']",2026-05-29,16%,0.0,11.36,-11.36,"[33, 'MXN']",False,False
662,"[218, 'Borrador de factura (S00032)']","[3730, '105.01.23 MARMOLES ARCA, SAPI DE CV']","[1095, 'MARMOLES ARCA, SAPI DE CV']",2026-05-29,False,82.36,0.0,82.36,"[33, 'MXN']",False,False
650,"[215, 'PBNK1/2026/00018 (1 GTS VTS - FLTE)']","[4181, '602.72.01 FLETES Y ACARREOS']",False,2026-05-29,Piene Bautista Karen Elvira: 1 GTS VTS - FLTE,10500.0,0.0,10500.0,"[33, 'MXN']",{'5': 100.0},False
651,"[215, 'PBNK1/2026/00018 (1 GTS VTS - FLTE)']","[106, '216.10.20 Impuestos retenidos de iva efectivamente pagados']",False,2026-05-29,4% WH,0.0,420.0,-420.0,"[33, 'MXN']",False,False
652,"[215, 'PBNK1/2026/00018 (1 GTS VTS - FLTE)']","[67, '118.01.01 IVA ACREDITABLE NACIONAL']",False,2026-05-29,16%,1680.0,0.0,1680.0,"[33, 'MXN']",False,False
653,"[215, 'PBNK1/2026/00018 (1 GTS VTS - FLTE)']","[135, '102.01.01 BBVA CTA.7934 MX']",False,2026-05-29,Piene Bautista Karen Elvira: 1 GTS VTS - FLTE,0.0,11760.0,-11760.0,"[33, 'MXN']",False,False
590,"[197, 'PBNK1/2026/00014 (1 CAP PERSONAL - CANACINTRA AYDEE)']","[135, '102.01.01 BBVA CTA.7934 MX']","[5975, 'CAMARA NACIONAL DE LA INDUSTRIA DE TRANSFORMACION']",2026-05-29,Manual Payment: 1 CAP PERSONAL - CANACINTRA AYDEE,0.0,2100.0,-2100.0,"[33, 'MXN']",False,False
591,"[197, 'PBNK1/2026/00014 (1 CAP PERSONAL - CANACINTRA AYDEE)']","[80, '201.01.01 REFACCIONARIA INDUSTRIAL LAMUÑO HNOS. SA DE CV']","[5975, 'CAMARA NACIONAL DE LA INDUSTRIA DE TRANSFORMACION']",2026-05-29,Manual Payment: 1 CAP PERSONAL - CANACINTRA AYDEE,2100.0,0.0,2100.0,"[33, 'MXN']",False,False
654,"[216, 'MISCE/2026/05/0007 (1 GTS VJE - COMIDA MANOLO)']","[9830, '6001.15 GASTOS DE VIAJE']",False,2026-05-29,False,1077.59,0.0,1077.59,"[33, 'MXN']",{'5': 100.0},False
655,"[216, 'MISCE/2026/05/0007 (1 GTS VJE - COMIDA MANOLO)']","[135, '102.01.01 BBVA CTA.7934 MX']",False,2026-05-29,False,0.0,1250.0,-1250.0,"[33, 'MXN']",False,False
656,"[216, 'MISCE/2026/05/0007 (1 GTS VJE - COMIDA MANOLO)']","[67, '118.01.01 IVA ACREDITABLE NACIONAL']",False,2026-05-29,False,172.41,0.0,172.41,"[33, 'MXN']",False,False
657,"[217, 'INV/2026/00027 (S00029)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-05-29,Anticipo,0.0,6896.55,-6896.55,"[33, 'MXN']",False,False
658,"[217, 'INV/2026/00027 (S00029)']","[89, '209.01.01 IVA POR COBRAR']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-05-29,16%,0.0,1103.45,-1103.45,"[33, 'MXN']",False,False
659,"[217, 'INV/2026/00027 (S00029)']","[51, '105.01.01 XDIFICA, SA DE CV']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-05-29,S00029 - INV/2026/00027,8000.0,0.0,8000.0,"[33, 'MXN']",False,False
471,"[160, '']","[4119, '504.01.07 ABRASIVOS Y RESINAS']","[96, 'Abrasivos Sola Mex, S.A. de C.V.']",2026-05-27,ABRASIVO G-120,0.0,0.0,0.0,"[33, 'MXN']",{'5': 100.0},False
472,"[160, '']","[80, '201.01.01 REFACCIONARIA INDUSTRIAL LAMUÑO HNOS. SA DE CV']","[96, 'Abrasivos Sola Mex, S.A. de C.V.']",2026-05-27,False,0.0,0.0,0.0,"[33, 'MXN']",False,True
609,"[202, 'PBNK1/2026/00016 ([1 INSUM] Insumos TMM1)']","[9805, '5001.54 INSUMOS']","[5977, 'LEONARDO REYES']",2026-05-27,Atenco Camargo Eduardo: [1 INSUM] Insumos TMM1,2500.0,0.0,2500.0,"[33, 'MXN']",{'5': 100.0},False
610,"[202, 'PBNK1/2026/00016 ([1 INSUM] Insumos TMM1)']","[135, '102.01.01 BBVA CTA.7934 MX']","[5977, 'LEONARDO REYES']",2026-05-27,Atenco Camargo Eduardo: [1 INSUM] Insumos TMM1,0.0,2500.0,-2500.0,"[33, 'MXN']",False,False
602,"[200, 'PBNK1/2026/00015 (ENERGIA ELECTRICA PLANTA 1)']","[9768, '5001.19 ENERGIA ELECTRICA']",False,2026-05-27,Digheros De La Cruz Andrea: ENERGIA ELECTRICA PLANTA 1,394827.59,0.0,394827.59,"[33, 'MXN']",{'5': 100.0},False
603,"[200, 'PBNK1/2026/00015 (ENERGIA ELECTRICA PLANTA 1)']","[67, '118.01.01 IVA ACREDITABLE NACIONAL']",False,2026-05-27,16%,63172.41,0.0,63172.41,"[33, 'MXN']",False,False
604,"[200, 'PBNK1/2026/00015 (ENERGIA ELECTRICA PLANTA 1)']","[135, '102.01.01 BBVA CTA.7934 MX']",False,2026-05-27,Digheros De La Cruz Andrea: ENERGIA ELECTRICA PLANTA 1,0.0,458000.0,-458000.0,"[33, 'MXN']",False,False
581,"[194, 'PBNK1/2026/00011 (1 CAP PERSONAL - CANACINTRA AYDEE)']","[9867, '6004.16 CAPACITACION AL PERSONAL']","[5975, 'CAMARA NACIONAL DE LA INDUSTRIA DE TRANSFORMACION']",2026-05-27,Morales Morales Lenni Aydee: 1 CAP PERSONAL - CANACINTRA AYDEE,2100.0,0.0,2100.0,"[33, 'MXN']","{'2': 30.0, '5': 70.0}",False
582,"[194, 'PBNK1/2026/00011 (1 CAP PERSONAL - CANACINTRA AYDEE)']","[135, '102.01.01 BBVA CTA.7934 MX']","[5975, 'CAMARA NACIONAL DE LA INDUSTRIA DE TRANSFORMACION']",2026-05-27,Morales Morales Lenni Aydee: 1 CAP PERSONAL - CANACINTRA AYDEE,0.0,2100.0,-2100.0,"[33, 'MXN']",False,False
559,"[187, 'Borrador de asiento PBNK1/2026/00010 (ING-1)']","[135, '102.01.01 BBVA CTA.7934 MX']","[1011, 'COMERCIALIZADORA DE PIEDRAS NATURALES SA DE CV']",2026-05-27,Manual Payment: ING-1,30000.0,0.0,30000.0,"[33, 'MXN']",False,False
560,"[187, 'Borrador de asiento PBNK1/2026/00010 (ING-1)']","[3724, '105.01.17 COMERCIALIZADORA DE PIEDRAS NATURALES, SA DE CV']","[1011, 'COMERCIALIZADORA DE PIEDRAS NATURALES SA DE CV']",2026-05-27,Manual Payment: ING-1,0.0,30000.0,-30000.0,"[33, 'MXN']",False,True
542,"[182, 'Borrador de asiento PBNK1/2026/00009 (INV/2026/00022)']","[135, '102.01.01 BBVA CTA.7934 MX']","[1095, 'MARMOLES ARCA, SAPI DE CV']",2026-05-27,Manual Payment: INV/2026/00022,57000.0,0.0,57000.0,"[33, 'MXN']",False,False
543,"[182, 'Borrador de asiento PBNK1/2026/00009 (INV/2026/00022)']","[3730, '105.01.23 MARMOLES ARCA, SAPI DE CV']","[1095, 'MARMOLES ARCA, SAPI DE CV']",2026-05-27,Manual Payment: INV/2026/00022,0.0,57000.0,-57000.0,"[33, 'MXN']",False,False
523,"[177, 'PBNK1/2026/00008 (INV/2026/00019)']","[135, '102.01.01 BBVA CTA.7934 MX']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-05-27,Manual Payment: INV/2026/00019,50000.0,0.0,50000.0,"[33, 'MXN']",False,False
524,"[177, 'PBNK1/2026/00008 (INV/2026/00019)']","[51, '105.01.01 XDIFICA, SA DE CV']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-05-27,Manual Payment: INV/2026/00019,0.0,50000.0,-50000.0,"[33, 'MXN']",False,True
503,"[171, 'Borrador de asiento PBNK1/2026/00007 (1 GTS VJE - GASOLINA MANUEL 27/05/2026)']","[135, '102.01.01 BBVA CTA.7934 MX']",False,2026-05-27,Manual Payment: 1 GTS VJE - GASOLINA MANUEL 27/05/2026,0.0,1115.42,-1115.42,"[33, 'MXN']",False,False
504,"[171, 'Borrador de asiento PBNK1/2026/00007 (1 GTS VJE - GASOLINA MANUEL 27/05/2026)']","[9299, '2001.01.01 ABRASIVOS SOLA MEX, SA DE CV']",False,2026-05-27,Manual Payment: 1 GTS VJE - GASOLINA MANUEL 27/05/2026,1115.42,0.0,1115.42,"[33, 'MXN']",False,False
493,"[167, 'PBNK1/2026/00006 (3FE4A248358043AFBE586BF18982F76A)']","[135, '102.01.01 BBVA CTA.7934 MX']","[118, 'POLIFORMAS PLASTICAS']",2026-05-27,Manual Payment: 3FE4A248358043AFBE586BF18982F76A,0.0,15885.88,-15885.88,"[33, 'MXN']",False,False
494,"[167, 'PBNK1/2026/00006 (3FE4A248358043AFBE586BF18982F76A)']","[80, '201.01.01 REFACCIONARIA INDUSTRIAL LAMUÑO HNOS. SA DE CV']","[118, 'POLIFORMAS PLASTICAS']",2026-05-27,Manual Payment: 3FE4A248358043AFBE586BF18982F76A,15885.88,0.0,15885.88,"[33, 'MXN']",False,True
476,"[162, 'PBNK1/2026/00005 (FACTU/2026/05/0001)']","[135, '102.01.01 BBVA CTA.7934 MX']","[96, 'Abrasivos Sola Mex, S.A. de C.V.']",2026-05-27,Manual Payment: FACTU/2026/05/0001,0.0,3770.93,-3770.93,"[33, 'MXN']",False,False
477,"[162, 'PBNK1/2026/00005 (FACTU/2026/05/0001)']","[80, '201.01.01 REFACCIONARIA INDUSTRIAL LAMUÑO HNOS. SA DE CV']","[96, 'Abrasivos Sola Mex, S.A. de C.V.']",2026-05-27,Manual Payment: FACTU/2026/05/0001,3770.93,0.0,3770.93,"[33, 'MXN']",False,True
576,"[118, 'INV/2026/00055']","[4326, 'Sales and/or services taxed at the general rate']","[46, 'Carlos Solana']",2026-05-27,Block Classico (PARQUET),0.0,1.09,-1.09,"[1, 'USD']",False,False
577,"[118, 'INV/2026/00055']","[4303, 'VAT carried forward not collected']","[46, 'Carlos Solana']",2026-05-27,16%,0.0,0.17,-0.17,"[1, 'USD']",False,False
578,"[118, 'INV/2026/00055']","[4265, 'Domestic customers']","[46, 'Carlos Solana']",2026-05-27,INV/2026/00055,1.26,0.0,1.26,"[1, 'USD']",False,False
572,"[191, 'INV/2026/00026 (S00028)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1101, 'MARMOLES TRES HERMANOS']",2026-05-27,Block Terracota (LAMINA),0.0,150000.0,-150000.0,"[33, 'MXN']",False,False
573,"[191, 'INV/2026/00026 (S00028)']",False,"[1101, 'MARMOLES TRES HERMANOS']",2026-05-27,Anticipos,0.0,0.0,0.0,"[33, 'MXN']",False,False
574,"[191, 'INV/2026/00026 (S00028)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1101, 'MARMOLES TRES HERMANOS']",2026-05-27,Anticipo (ref: INV/2026/00025 el 27/05/2026),120000.0,0.0,120000.0,"[33, 'MXN']",False,False
575,"[191, 'INV/2026/00026 (S00028)']","[8890, '1005.03.10 MARMOLES TRES HERMANOS']","[1101, 'MARMOLES TRES HERMANOS']",2026-05-27,S00028 - INV/2026/00026,30000.0,0.0,30000.0,"[33, 'MXN']",False,False
570,"[190, 'INV/2026/00025 (S00028)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1101, 'MARMOLES TRES HERMANOS']",2026-05-27,Anticipo,0.0,600000.0,-600000.0,"[33, 'MXN']",False,False
571,"[190, 'INV/2026/00025 (S00028)']","[51, '105.01.01 XDIFICA, SA DE CV']","[1101, 'MARMOLES TRES HERMANOS']",2026-05-27,S00028 - INV/2026/00025,600000.0,0.0,600000.0,"[33, 'MXN']",False,False
565,"[189, 'INV/2026/00024 (S00027)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1011, 'COMERCIALIZADORA DE PIEDRAS NATURALES SA DE CV']",2026-05-27,"Laminas VERACRUZ STD (Con acabado) (CC, BRILLADO, MASILLA)",0.0,400000.0,-400000.0,"[33, 'MXN']",False,False
566,"[189, 'INV/2026/00024 (S00027)']",False,"[1011, 'COMERCIALIZADORA DE PIEDRAS NATURALES SA DE CV']",2026-05-27,Anticipos,0.0,0.0,0.0,"[33, 'MXN']",False,False
567,"[189, 'INV/2026/00024 (S00027)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1011, 'COMERCIALIZADORA DE PIEDRAS NATURALES SA DE CV']",2026-05-27,Anticipo (ref: INV/2026/00023 el 27/05/2026),25862.07,0.0,25862.07,"[33, 'MXN']",False,False
568,"[189, 'INV/2026/00024 (S00027)']","[89, '209.01.01 IVA POR COBRAR']","[1011, 'COMERCIALIZADORA DE PIEDRAS NATURALES SA DE CV']",2026-05-27,16%,0.0,59862.07,-59862.07,"[33, 'MXN']",False,False
569,"[189, 'INV/2026/00024 (S00027)']","[3724, '105.01.17 COMERCIALIZADORA DE PIEDRAS NATURALES, SA DE CV']","[1011, 'COMERCIALIZADORA DE PIEDRAS NATURALES SA DE CV']",2026-05-27,S00027 - INV/2026/00024,434000.0,0.0,434000.0,"[33, 'MXN']",False,False
556,"[186, 'INV/2026/00023 (S00027)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1011, 'COMERCIALIZADORA DE PIEDRAS NATURALES SA DE CV']",2026-05-27,Anticipo,0.0,25862.07,-25862.07,"[33, 'MXN']",False,False
557,"[186, 'INV/2026/00023 (S00027)']","[89, '209.01.01 IVA POR COBRAR']","[1011, 'COMERCIALIZADORA DE PIEDRAS NATURALES SA DE CV']",2026-05-27,16%,0.0,4137.93,-4137.93,"[33, 'MXN']",False,True
558,"[186, 'INV/2026/00023 (S00027)']","[3724, '105.01.17 COMERCIALIZADORA DE PIEDRAS NATURALES, SA DE CV']","[1011, 'COMERCIALIZADORA DE PIEDRAS NATURALES SA DE CV']",2026-05-27,S00027 - INV/2026/00023,30000.0,0.0,30000.0,"[33, 'MXN']",False,True
537,"[181, 'INV/2026/00022 (S00026)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1095, 'MARMOLES ARCA, SAPI DE CV']",2026-05-27,"Laminas VERACRUZ STD (Con acabado) (CC, BRILLADO, MASILLA)",0.0,75000.0,-75000.0,"[33, 'MXN']",False,False
538,"[181, 'INV/2026/00022 (S00026)']",False,"[1095, 'MARMOLES ARCA, SAPI DE CV']",2026-05-27,Anticipos,0.0,0.0,0.0,"[33, 'MXN']",False,False
539,"[181, 'INV/2026/00022 (S00026)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1095, 'MARMOLES ARCA, SAPI DE CV']",2026-05-27,Anticipo (ref: INV/2026/00021 el 27/05/2026),25862.07,0.0,25862.07,"[33, 'MXN']",False,False
540,"[181, 'INV/2026/00022 (S00026)']","[89, '209.01.01 IVA POR COBRAR']","[1095, 'MARMOLES ARCA, SAPI DE CV']",2026-05-27,16%,0.0,7862.07,-7862.07,"[33, 'MXN']",False,False
541,"[181, 'INV/2026/00022 (S00026)']","[51, '105.01.01 XDIFICA, SA DE CV']","[1095, 'MARMOLES ARCA, SAPI DE CV']",2026-05-27,S00026 - INV/2026/00022,57000.0,0.0,57000.0,"[33, 'MXN']",False,False
534,"[180, 'INV/2026/00021 (S00026)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1095, 'MARMOLES ARCA, SAPI DE CV']",2026-05-27,Anticipo,0.0,25862.07,-25862.07,"[33, 'MXN']",False,False
535,"[180, 'INV/2026/00021 (S00026)']","[89, '209.01.01 IVA POR COBRAR']","[1095, 'MARMOLES ARCA, SAPI DE CV']",2026-05-27,16%,0.0,4137.93,-4137.93,"[33, 'MXN']",False,False
536,"[180, 'INV/2026/00021 (S00026)']","[51, '105.01.01 XDIFICA, SA DE CV']","[1095, 'MARMOLES ARCA, SAPI DE CV']",2026-05-27,S00026 - INV/2026/00021,30000.0,0.0,30000.0,"[33, 'MXN']",False,False
529,"[179, 'INV/2026/00020 (S00024)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-05-27,Lamina NTC Bruta,0.0,540000.0,-540000.0,"[33, 'MXN']",False,False
530,"[179, 'INV/2026/00020 (S00024)']",False,"[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-05-27,Anticipos,0.0,0.0,0.0,"[33, 'MXN']",False,False
531,"[179, 'INV/2026/00020 (S00024)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-05-27,Anticipo (ref: INV/2026/00019 el 27/05/2026),431034.48,0.0,431034.48,"[33, 'MXN']",False,False
532,"[179, 'INV/2026/00020 (S00024)']","[89, '209.01.01 IVA POR COBRAR']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-05-27,16%,0.0,17434.48,-17434.48,"[33, 'MXN']",False,False
533,"[179, 'INV/2026/00020 (S00024)']","[51, '105.01.01 XDIFICA, SA DE CV']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-05-27,S00024 - INV/2026/00020,126400.0,0.0,126400.0,"[33, 'MXN']",False,False
515,"[175, 'INV/2026/00019 (S00024)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-05-27,Anticipo,0.0,43103.45,-43103.45,"[33, 'MXN']",False,False
516,"[175, 'INV/2026/00019 (S00024)']","[89, '209.01.01 IVA POR COBRAR']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-05-27,16%,0.0,6896.55,-6896.55,"[33, 'MXN']",False,True
517,"[175, 'INV/2026/00019 (S00024)']","[51, '105.01.01 XDIFICA, SA DE CV']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-05-27,S00024 - INV/2026/00019,50000.0,0.0,50000.0,"[33, 'MXN']",False,True
511,"[174, 'INV/2026/00018 (S00024)']","[112, '401.01.01 VENTAS TRANSFORMACION']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-05-27,Lamina NTC Bruta,0.0,90000.0,-90000.0,"[33, 'MXN']",{'6': 100.0},False
513,"[174, 'INV/2026/00018 (S00024)']","[3731, '105.01.24 MARMOLES PUENTE, SA DE CV']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-05-27,S00024 - INV/2026/00018,104400.0,0.0,104400.0,"[33, 'MXN']",{'6': 100.0},False
514,"[174, 'INV/2026/00018 (S00024)']","[89, '209.01.01 IVA POR COBRAR']","[1099, 'MARMOLES PUENTE S DE RL DE CV']",2026-05-27,16%,0.0,14400.0,-14400.0,"[33, 'MXN']",False,False
